id,corridor,event_cause,priority,target,hour,day_of_week,month,is_weekend,corridor_encoded,event_cause_encoded,requires_road_closure,events_in_corridor_last_2hrs,latitude,longitude,created_date,closed_datetime
FKID004454,Non-corridor,road_conditions,Low,0,21,6,1,1,11,11,0,2,12.9642324,77.5124845,2024-01-07 21:14:40.615855+00,2024-01-12 21:10:51.700038+00
FKID007579,Non-corridor,vehicle_breakdown,Low,0,21,6,1,1,11,14,0,3,12.9809017,77.573705,2024-01-07 21:22:38.905093+00,
FKID004461,Non-corridor,congestion,Low,0,21,6,1,1,11,3,0,3,12.9389572,77.7473947,2024-01-07 21:55:27.299621+00,
FKID007580,Non-corridor,vehicle_breakdown,Low,0,23,6,1,1,11,14,0,1,12.9621197,77.5948012,2024-01-07 23:25:35.270467+00,
FKID007581,Non-corridor,construction,Low,0,23,6,1,1,11,4,0,2,12.9166569,77.6099531,2024-01-07 23:26:34.518707+00,
FKID007582,Non-corridor,vehicle_breakdown,Low,0,23,6,1,1,11,14,0,3,12.9622758,77.5942584,2024-01-07 23:27:05.564472+00,2024-01-07 23:30:58.205666+00
FKID004469,Non-corridor,vehicle_breakdown,Low,0,23,6,1,1,11,14,0,4,13.0561689,77.4747772,2024-01-07 23:50:38.756433+00,
FKID007584,Non-corridor,vehicle_breakdown,Low,0,0,0,1,0,11,14,0,4,12.9748502,77.582264,2024-01-08 00:46:31.281279+00,
FKID007587,Non-corridor,others,Low,0,4,0,1,0,11,6,0,0,13.0102588,77.6980801,2024-01-08 04:50:53.128186+00,2024-01-08 08:01:19.465547+00
FKID007588,Non-corridor,vehicle_breakdown,Low,0,6,0,1,0,11,14,0,1,12.9755237,77.5872875,2024-01-08 06:48:39.042056+00,2024-01-08 08:12:35.879406+00
FKID007589,Non-corridor,vehicle_breakdown,Low,0,8,0,1,0,11,14,1,1,12.9342422,77.6297294,2024-01-08 08:24:50.384001+00,
FKID004496,Non-corridor,vehicle_breakdown,Low,0,9,0,1,0,11,14,1,1,13.0197796,77.7095576,2024-01-08 09:15:52.162958+00,2024-01-08 09:44:06.445905+00
FKID007591,Non-corridor,vehicle_breakdown,Low,0,14,0,1,0,11,14,0,0,12.9509793,77.4993639,2024-01-08 14:43:52.40906+00,
FKID004498,Non-corridor,vehicle_breakdown,Low,0,18,0,1,0,11,14,0,0,12.9669599,77.7484269,2024-01-08 18:56:44.88874+00,2024-01-08 19:10:07.123201+00
FKID007594,Non-corridor,vehicle_breakdown,Low,0,19,0,1,0,11,14,0,1,13.0062304,77.5793973,2024-01-08 19:27:11.269436+00,
FKID004510,Non-corridor,vehicle_breakdown,Low,0,20,0,1,0,11,14,0,2,12.9718578,77.5129088,2024-01-08 20:10:49.661774+00,
FKID007596,Non-corridor,vehicle_breakdown,Low,0,20,0,1,0,11,14,0,3,12.9506387,77.4988418,2024-01-08 20:11:59.805822+00,2024-01-08 20:55:01.009138+00
FKID004516,Non-corridor,vehicle_breakdown,Low,0,20,0,1,0,11,14,1,4,12.9137134,77.6775778,2024-01-08 20:20:16.14312+00,2024-01-08 21:02:23.898939+00
FKID004519,Non-corridor,road_conditions,Low,0,21,0,1,0,11,11,0,4,13.0050412,77.6856826,2024-01-08 21:10:27.658754+00,2024-04-18 03:09:43.820192+00
FKID000659,Non-corridor,pot_holes,Low,0,21,0,1,0,11,7,0,4,12.9767709,77.5835862,2024-01-08 21:55:30.53223+00,2024-02-07 23:29:49.331106+00
FKID007605,Non-corridor,vehicle_breakdown,Low,0,0,1,1,0,11,14,0,0,12.9920652,77.5714496,2024-01-09 00:37:20.875251+00,
FKID007606,Non-corridor,vehicle_breakdown,Low,0,0,1,1,0,11,14,0,1,12.9920634,77.5714152,2024-01-09 00:38:06.779467+00,
FKID007609,Non-corridor,vehicle_breakdown,Low,0,2,1,1,0,11,14,0,2,12.9783234,77.5850184,2024-01-09 02:06:02.78339+00,
FKID004545,Non-corridor,accident,Low,0,2,1,1,0,11,2,0,3,13.1544591,77.7275651,2024-01-09 02:17:17.76835+00,
FKID007611,Non-corridor,vehicle_breakdown,Low,0,3,1,1,0,11,14,0,2,12.9576748,77.5031956,2024-01-09 03:30:17.328808+00,2024-01-09 04:45:57.716055+00
FKID007612,Non-corridor,vehicle_breakdown,Low,0,3,1,1,0,11,14,0,3,12.9746483,77.5702833,2024-01-09 03:43:32.229579+00,2024-01-09 04:26:59.167134+00
FKID004559,Non-corridor,vehicle_breakdown,Low,0,5,1,1,0,11,14,1,2,13.0199049,77.709868,2024-01-09 05:12:25.258533+00,2024-01-09 06:09:55.335348+00
FKID007614,Non-corridor,vehicle_breakdown,Low,0,5,1,1,0,11,14,0,3,12.9879463,77.7355131,2024-01-09 05:21:48.76469+00,
FKID004571,Non-corridor,accident,Low,0,5,1,1,0,11,2,0,2,12.9153517,77.6900667,2024-01-09 06:50:56.666275+00,
FKID004561,Non-corridor,vehicle_breakdown,Low,0,6,1,1,0,11,14,0,3,13.0491785,77.5549561,2024-01-09 06:15:44.24797+00,2024-01-09 07:09:20.771255+00
FKID007618,Non-corridor,vehicle_breakdown,Low,0,6,1,1,0,11,14,1,4,13.018784,77.7076166,2024-01-09 06:19:28.456343+00,2024-01-09 06:32:59.512871+00
FKID004580,Non-corridor,vehicle_breakdown,Low,0,6,1,1,0,11,14,1,5,13.0199617,77.7092517,2024-01-09 06:34:19.232137+00,
FKID004568,Non-corridor,vehicle_breakdown,Low,0,6,1,1,0,11,14,0,6,12.8748071,77.6692195,2024-01-09 06:56:23.057707+00,2024-01-09 07:53:50.258449+00
FKID007619,Non-corridor,others,Low,0,7,1,1,0,11,6,0,7,12.9454392,77.5963449,2024-01-09 07:03:27.149999+00,2024-01-09 07:24:36.652506+00
FKID004570,Non-corridor,tree_fall,Low,0,7,1,1,0,11,13,0,7,13.0139185,77.5793879,2024-01-09 07:16:30.196274+00,2024-01-09 08:45:51.2841+00
FKID004641,Non-corridor,public_event,Low,0,7,1,1,0,11,10,1,7,12.8983117,77.6055099,2024-01-09 07:41:00.253721+00,
FKID004642,Non-corridor,construction,Low,0,8,1,1,0,11,4,0,5,12.8819199,77.5504489,2024-01-09 08:25:26.19284+00,
FKID004586,Non-corridor,accident,Low,0,8,1,1,0,11,2,0,5,12.971225,77.5063956,2024-01-09 08:54:28.095391+00,
FKID004588,Non-corridor,accident,Low,0,8,1,1,0,11,2,0,6,12.971225,77.5063956,2024-01-09 08:54:07.738287+00,
FKID004587,Non-corridor,accident,Low,0,8,1,1,0,11,2,0,6,12.971225,77.5063956,2024-01-09 08:53:57.546692+00,
FKID005660,Non-corridor,others,Low,0,9,1,1,0,11,6,0,6,13.0312568,77.5772563,2024-01-09 09:08:01.431488+00,2024-01-09 19:20:53.080547+00
FKID007623,Non-corridor,vehicle_breakdown,Low,0,17,1,1,0,11,14,0,0,12.8562547,77.6647587,2024-01-09 17:36:00.927329+00,2024-01-09 18:19:41.000275+00
FKID004598,Non-corridor,others,Low,0,20,1,1,0,11,6,0,0,13.0050133,77.685085,2024-01-09 20:59:12.257797+00,
FKID004608,Non-corridor,vehicle_breakdown,Low,0,22,1,1,0,11,14,0,1,12.9796057,77.5105862,2024-01-09 22:15:55.338162+00,2024-01-09 23:00:18.731483+00
FKID004626,Non-corridor,vehicle_breakdown,Low,0,1,2,1,0,11,14,0,0,13.1729433,77.7302567,2024-01-10 01:06:11.259063+00,
FKID007639,Non-corridor,vehicle_breakdown,Low,0,1,2,1,0,11,14,0,1,12.9686731,77.6145776,2024-01-10 01:06:42.294468+00,
FKID005661,Non-corridor,vehicle_breakdown,Low,0,2,2,1,0,11,14,0,2,12.9039965,77.5108461,2024-01-10 02:34:52.35705+00,
FKID004633,Non-corridor,vehicle_breakdown,Low,0,5,2,1,0,11,14,0,0,12.861995,77.6598631,2024-01-10 05:22:37.573001+00,2024-01-10 05:39:04.411973+00
FKID004639,Non-corridor,vehicle_breakdown,Low,0,5,2,1,0,11,14,0,1,13.0574195,77.4729628,2024-01-10 05:31:35.793841+00,
FKID004636,Non-corridor,vehicle_breakdown,Low,0,5,2,1,0,11,14,0,2,12.9621751,77.630028,2024-01-10 05:47:59.35218+00,2024-01-10 06:25:47.970614+00
FKID007647,Non-corridor,vehicle_breakdown,Low,0,6,2,1,0,11,14,0,3,12.9176885,77.5745503,2024-01-10 06:40:15.574827+00,
FKID007651,Non-corridor,vehicle_breakdown,Low,0,14,2,1,0,11,14,0,0,12.98374123,77.75228668,2024-01-10 14:03:23.339748+00,
FKID007652,Non-corridor,vehicle_breakdown,Low,0,19,2,1,0,11,14,0,0,12.9955903,77.6166919,2024-01-10 19:28:32.73272+00,2024-01-10 20:15:51.769558+00
FKID004653,Non-corridor,construction,Low,0,19,2,1,0,11,4,1,1,13.0493257,77.645601,2024-01-10 19:42:27.919627+00,2024-01-15 03:38:24.338701+00
FKID004681,Non-corridor,vehicle_breakdown,Low,0,21,2,1,0,11,14,0,2,13.0573983,77.4730383,2024-01-10 21:03:36.933379+00,
FKID007660,Non-corridor,construction,Low,0,21,2,1,0,11,4,1,3,12.9743854,77.5747985,2024-01-10 21:26:52.024044+00,
FKID004672,Non-corridor,vehicle_breakdown,Low,0,21,2,1,0,11,14,0,2,13.0801789,77.5023143,2024-01-10 21:51:25.81761+00,2024-01-10 22:05:05.891564+00
FKID007665,Non-corridor,congestion,Low,0,1,3,1,0,11,3,0,0,12.9930024,77.7063512,2024-01-11 01:44:28.163702+00,
FKID004697,Non-corridor,tree_fall,Low,0,2,3,1,0,11,13,1,1,13.0571847,77.5887835,2024-01-11 02:37:44.724011+00,
FKID004719,Non-corridor,vehicle_breakdown,Low,0,4,3,1,0,11,14,0,1,13.0464401,77.5020975,2024-01-11 04:06:27.794707+00,
FKID007671,Non-corridor,vehicle_breakdown,Low,0,5,3,1,0,11,14,0,1,12.944295,77.603045,2024-01-11 05:48:05.669676+00,2024-01-11 06:45:46.485395+00
FKID007672,Non-corridor,water_logging,Low,0,6,3,1,0,11,16,0,2,12.9747902,77.5705334,2024-01-11 06:06:08.729477+00,2024-01-11 06:39:10.843188+00
FKID007615,Non-corridor,vehicle_breakdown,Low,0,20,3,1,0,11,14,0,0,12.9800105,77.572795,2024-01-11 20:28:45.584664+00,
FKID007677,Non-corridor,vehicle_breakdown,Low,0,20,3,1,0,11,14,0,1,12.9931026,77.5955209,2024-01-11 20:56:54.972966+00,
FKID004735,Non-corridor,vehicle_breakdown,Low,0,20,3,1,0,11,14,0,2,13.0593546,77.4646599,2024-01-11 20:52:19.230514+00,
FKID004778,Non-corridor,vehicle_breakdown,Low,0,3,4,1,0,11,14,0,0,12.9767555,77.7544836,2024-01-12 03:55:35.896745+00,2024-01-12 04:39:23.743244+00
FKID007689,Non-corridor,vehicle_breakdown,Low,0,4,4,1,0,11,14,0,1,12.9587568,77.5866419,2024-01-12 04:37:36.811678+00,
FKID007692,Non-corridor,vehicle_breakdown,Low,0,4,4,1,0,11,14,0,2,12.9590877,77.57209,2024-01-12 04:59:58.589341+00,2024-01-12 06:12:30.853909+00
FKID007693,Non-corridor,pot_holes,Low,0,5,4,1,0,11,7,0,3,13.0599433,77.50693,2024-01-12 05:03:36.763125+00,
FKID007694,Non-corridor,vehicle_breakdown,Low,0,5,4,1,0,11,14,0,4,13.0278807,77.5742038,2024-01-12 05:07:17.155601+00,
FKID007697,Non-corridor,vehicle_breakdown,Low,0,5,4,1,0,11,14,0,5,13.0119756,77.5692386,2024-01-12 05:24:26.678777+00,2024-01-12 06:07:49.802837+00
FKID007699,Non-corridor,tree_fall,Low,0,5,4,1,0,11,13,0,6,12.9802826,77.5568198,2024-01-12 05:53:54.098652+00,2024-01-20 07:21:08.250919+00
FKID007700,Non-corridor,vehicle_breakdown,Low,0,6,4,1,0,11,14,0,6,13.010626,77.5916914,2024-01-12 06:06:35.722374+00,
FKID007705,Non-corridor,vehicle_breakdown,Low,0,8,4,1,0,11,14,0,0,12.958172,77.518291,2024-01-12 08:20:25.729997+00,
FKID007706,Non-corridor,road_conditions,Low,0,8,4,1,0,11,11,0,1,12.9944216,77.6157007,2024-01-12 08:27:59.452398+00,2024-03-29 06:41:03.237405+00
FKID004837,Non-corridor,vehicle_breakdown,Low,0,8,4,1,0,11,14,0,2,13.049128,77.4958286,2024-01-12 08:29:17.770493+00,2024-01-12 08:58:54.648139+00
FKID004864,Non-corridor,vehicle_breakdown,Low,0,20,4,1,0,11,14,0,0,12.9603704,77.5145269,2024-01-12 20:24:05.832217+00,
FKID007715,Non-corridor,vehicle_breakdown,Low,0,21,4,1,0,11,14,0,1,12.9600494,77.5150128,2024-01-12 21:12:37.246427+00,
FKID004899,Non-corridor,road_conditions,Low,0,22,4,1,0,11,11,0,2,12.9625629,77.5125679,2024-01-12 22:19:16.183436+00,2024-01-12 22:35:46.738582+00
FKID004911,Non-corridor,vehicle_breakdown,Low,0,22,4,1,0,11,14,0,2,12.9141819,77.6765696,2024-01-12 22:46:17.050636+00,2024-01-13 00:30:13.501804+00
FKID004946,Non-corridor,vehicle_breakdown,Low,0,0,5,1,1,11,14,0,1,13.196185,77.6535117,2024-01-13 00:39:31.450084+00,
FKID007733,Non-corridor,vehicle_breakdown,Low,0,5,5,1,1,11,14,0,0,12.8911407,77.5649107,2024-01-13 05:05:39.928401+00,
FKID007738,Non-corridor,vehicle_breakdown,Low,0,5,5,1,1,11,14,0,1,12.9436966,77.5973655,2024-01-13 05:38:08.530115+00,
FKID007739,Non-corridor,vehicle_breakdown,Low,0,5,5,1,1,11,14,0,2,12.9247775,77.6278985,2024-01-13 05:40:17.099412+00,2024-01-13 07:05:50.427968+00
FKID007740,Non-corridor,vehicle_breakdown,Low,0,5,5,1,1,11,14,0,3,12.9437406,77.5970757,2024-01-13 05:43:03.713669+00,2024-01-13 05:48:18.862379+00
FKID004970,Non-corridor,vehicle_breakdown,Low,0,6,5,1,1,11,14,0,4,13.0895998,77.3908201,2024-01-13 06:27:51.1516+00,2024-01-13 06:49:19.03461+00
FKID004971,Non-corridor,vehicle_breakdown,Low,0,6,5,1,1,11,14,0,5,12.8952517,77.5550817,2024-01-13 06:36:21.42207+00,
FKID005663,Non-corridor,vehicle_breakdown,Low,0,6,5,1,1,11,14,0,6,12.9632266,77.6327085,2024-01-13 06:58:12.668543+00,
FKID005664,Non-corridor,vehicle_breakdown,Low,0,7,5,1,1,11,14,0,3,12.8193343,77.6881485,2024-01-13 07:50:14.244835+00,
FKID004973,Non-corridor,vehicle_breakdown,Low,0,8,5,1,1,11,14,0,4,13.0122936,77.6988829,2024-01-13 08:19:05.735609+00,
FKID007742,Non-corridor,vehicle_breakdown,Low,0,8,5,1,1,11,14,0,3,12.9069767,77.5462333,2024-01-13 08:54:02.170569+00,
FKID004999,Non-corridor,vehicle_breakdown,Low,0,20,5,1,1,11,14,0,0,13.0035148,77.5298216,2024-01-13 20:07:27.425674+00,2024-01-13 20:54:40.971738+00
FKID005000,Non-corridor,vehicle_breakdown,Low,0,21,5,1,1,11,14,0,1,12.9630559,77.5124532,2024-01-13 21:10:59.87734+00,2024-01-13 21:42:23.678598+00
FKID007753,Non-corridor,vehicle_breakdown,Low,0,22,5,1,1,11,14,0,1,12.9814944,77.5599774,2024-01-13 22:42:39.071881+00,
FKID007757,Non-corridor,vehicle_breakdown,Low,0,23,5,1,1,11,14,0,1,12.9844163,77.5547537,2024-01-13 23:47:03.247959+00,
FKID000215,Non-corridor,pot_holes,Low,0,2,6,1,1,11,7,0,0,12.9858066,77.6051199,2024-01-14 02:52:17.70687+00,2024-02-05 00:01:08.552118+00
FKID005034,Non-corridor,vehicle_breakdown,Low,0,3,6,1,1,11,14,0,1,13.0257659,77.7195142,2024-01-14 03:28:51.518456+00,
FKID005037,Non-corridor,others,Low,0,3,6,1,1,11,6,0,2,13.0069922,77.7575016,2024-01-14 03:56:31.199925+00,2024-01-14 04:48:07.562907+00
FKID007773,Non-corridor,vehicle_breakdown,Low,0,5,6,1,1,11,14,0,1,12.9603511,77.5717869,2024-01-14 05:52:43.010781+00,2024-01-14 06:18:26.111762+00
FKID005060,Non-corridor,vehicle_breakdown,Low,0,5,6,1,1,11,14,0,1,13.0013317,77.5254817,2024-01-14 05:54:47.929429+00,2024-01-14 07:13:47.610485+00
FKID007775,Non-corridor,vehicle_breakdown,Low,0,6,6,1,1,11,14,0,2,12.9866029,77.5794639,2024-01-14 06:34:26.430111+00,2024-01-14 08:14:30.269589+00
FKID007776,Non-corridor,vehicle_breakdown,Low,0,6,6,1,1,11,14,0,3,12.9604521,77.5048389,2024-01-14 06:52:55.896557+00,2024-01-14 08:56:58.911139+00
FKID005062,Non-corridor,test_demo,Low,0,7,6,1,1,11,12,0,4,13.0008764,77.5253349,2024-01-14 07:14:49.229151+00,2024-01-14 07:15:10.589169+00
FKID005068,Non-corridor,others,Low,0,7,6,1,1,11,6,0,5,12.8873546,77.7383875,2024-01-14 07:29:43.094342+00,
FKID005074,Non-corridor,vehicle_breakdown,Low,0,8,6,1,1,11,14,0,4,13.0566434,77.4730025,2024-01-14 08:11:36.227643+00,
FKID007779,Non-corridor,others,Low,0,13,6,1,1,11,6,1,0,12.9770626,77.5839859,2024-01-14 13:41:04.116687+00,
FKID005076,Non-corridor,vehicle_breakdown,Low,0,17,6,1,1,11,14,1,0,13.0542733,77.7627317,2024-01-14 17:54:43.12575+00,
FKID005081,Non-corridor,vehicle_breakdown,Low,0,18,6,1,1,11,14,1,1,12.9448609,77.7470882,2024-01-14 18:45:45.722012+00,
FKID007782,Non-corridor,vehicle_breakdown,Low,0,19,6,1,1,11,14,1,2,12.9402233,77.597725,2024-01-14 19:19:18.789819+00,
FKID007786,Non-corridor,vehicle_breakdown,Low,0,20,6,1,1,11,14,0,2,12.9322456,77.5167322,2024-01-14 20:37:48.371913+00,
FKID007787,Non-corridor,procession,Low,0,21,6,1,1,11,8,1,1,12.9670116,77.6590653,2024-01-14 21:39:28.864166+00,
FKID005082,Non-corridor,road_conditions,Low,0,21,6,1,1,11,11,0,2,13.0489099,77.6456761,2024-01-14 21:38:43.899737+00,2024-03-26 05:06:27.81962+00
FKID005092,Non-corridor,congestion,Low,0,22,6,1,1,11,3,0,2,12.9387831,77.7472987,2024-01-14 22:51:03.54906+00,
FKID007791,Non-corridor,accident,Low,0,22,6,1,1,11,2,0,3,12.94595877,77.5954834,2024-01-15 03:50:54.195168+00,
FKID007790,Non-corridor,vehicle_breakdown,Low,0,1,0,1,0,11,14,0,0,12.958625,77.5035683,2024-01-15 01:07:37.695266+00,
FKID005091,Non-corridor,construction,Low,0,3,0,1,0,11,4,1,0,13.0491164,77.6454881,2024-01-15 03:38:09.718266+00,
FKID005095,Non-corridor,vehicle_breakdown,Low,0,5,0,1,0,11,14,0,1,13.0810208,77.5483312,2024-01-15 05:28:39.325856+00,
FKID005098,Non-corridor,public_event,Low,0,7,0,1,0,11,10,0,0,13.081431,77.5596623,2024-01-15 07:44:03.474115+00,
FKID005099,Non-corridor,public_event,Low,0,7,0,1,0,11,10,0,1,13.0816543,77.5598044,2024-01-15 07:45:37.095307+00,
FKID005116,Non-corridor,vehicle_breakdown,Low,0,19,0,1,0,11,14,0,0,13.2017067,77.66236,2024-01-15 19:20:02.458567+00,
FKID005108,Non-corridor,vehicle_breakdown,Low,0,19,0,1,0,11,14,0,1,12.9186326,77.6698261,2024-01-15 19:24:53.0993+00,2024-01-15 20:00:04.335487+00
FKID005111,Non-corridor,construction,Low,0,20,0,1,0,11,4,1,2,13.0486475,77.6457655,2024-01-15 20:11:17.132843+00,
FKID005123,Non-corridor,vehicle_breakdown,Low,0,20,0,1,0,11,14,0,3,13.0601454,77.4622716,2024-01-15 20:33:00.426803+00,
FKID005131,Non-corridor,vehicle_breakdown,Low,0,20,0,1,0,11,14,0,4,13.06034,77.4622015,2024-01-15 20:44:13.520441+00,
FKID007810,Non-corridor,pot_holes,Low,0,21,0,1,0,11,7,0,5,12.98533,77.57461,2024-01-15 21:10:15.302946+00,
FKID005130,Non-corridor,vehicle_breakdown,Low,0,21,0,1,0,11,14,0,4,12.8853097,77.5431212,2024-01-15 21:25:47.11239+00,
FKID005119,Non-corridor,vehicle_breakdown,Low,0,21,0,1,0,11,14,0,5,13.0483716,77.6453954,2024-01-15 21:41:03.456192+00,
FKID005121,Non-corridor,pot_holes,Low,0,21,0,1,0,11,7,0,6,12.8760267,77.616725,2024-01-15 21:43:17.244395+00,
FKID007815,Non-corridor,vehicle_breakdown,Low,0,22,0,1,0,11,14,0,4,12.9669829,77.610195,2024-01-15 22:49:50.333316+00,
FKID007816,Non-corridor,vehicle_breakdown,Low,0,23,0,1,0,11,14,0,4,12.9905937,77.6138551,2024-01-15 23:11:40.367779+00,
FKID007817,Non-corridor,vehicle_breakdown,Low,0,23,0,1,0,11,14,0,5,12.9668199,77.6099183,2024-01-15 23:25:11.421568+00,
FKID005126,Non-corridor,vehicle_breakdown,Low,0,23,0,1,0,11,14,0,5,13.0619678,77.4600323,2024-01-15 23:32:11.462053+00,
FKID005665,Non-corridor,accident,Low,0,1,1,1,0,11,2,0,2,12.98659378,77.74480898,2024-01-16 01:14:41.365994+00,
FKID005670,Non-corridor,accident,Low,0,1,1,1,0,11,2,0,3,12.98659378,77.74480898,2024-01-16 08:01:54.026227+00,
FKID007822,Non-corridor,others,Low,0,3,1,1,0,11,6,0,2,12.9687542,77.5679993,2024-01-16 03:02:32.362436+00,2024-01-24 07:23:19.559741+00
FKID005668,Non-corridor,vehicle_breakdown,Low,0,5,1,1,0,11,14,0,0,12.9191487,77.542111,2024-01-16 05:58:14.858729+00,2024-01-16 06:53:30.295675+00
FKID007835,Non-corridor,vehicle_breakdown,Low,0,7,1,1,0,11,14,0,1,13.011444,77.5689655,2024-01-16 07:11:59.622349+00,
FKID005671,Non-corridor,vehicle_breakdown,Low,0,9,1,1,0,11,14,0,0,13.0129294,77.5299099,2024-01-16 09:32:39.676729+00,
FKID007836,Non-corridor,vehicle_breakdown,Low,0,17,1,1,0,11,14,0,0,12.9774311,77.5852958,2024-01-16 17:46:36.175779+00,
FKID005673,Non-corridor,others,Low,0,19,1,1,0,11,6,0,0,12.9359267,77.7057889,2024-01-16 19:57:37.673692+00,
FKID005731,Non-corridor,accident,Low,0,20,1,1,0,11,2,0,1,12.823348,77.6852467,2024-01-16 20:21:05.692592+00,
FKID003669,Non-corridor,pot_holes,Low,0,20,1,1,0,11,7,0,2,12.8751717,77.6258361,2024-01-16 20:27:02.291922+00,
FKID007849,Non-corridor,vehicle_breakdown,Low,0,21,1,1,0,11,14,0,3,12.982317,77.575899,2024-01-16 21:25:08.496459+00,
FKID005674,Non-corridor,road_conditions,Low,0,21,1,1,0,11,11,0,4,12.9701769,77.712453,2024-01-16 21:36:35.331243+00,2024-03-26 21:13:46.496557+00
FKID005677,Non-corridor,vehicle_breakdown,Low,0,21,1,1,0,11,14,0,5,13.1144622,77.5789766,2024-01-16 21:44:28.385699+00,
FKID007854,Non-corridor,vehicle_breakdown,Low,0,22,1,1,0,11,14,0,5,12.9169728,77.5888751,2024-01-16 22:12:07.647084+00,2024-01-16 22:31:12.207271+00
FKID004221,Non-corridor,vehicle_breakdown,Low,0,22,1,1,0,11,14,0,4,13.005755,77.6904483,2024-01-16 22:58:27.559337+00,2024-01-16 23:20:19.404172+00
FKID005676,Non-corridor,pot_holes,Low,0,23,1,1,0,11,7,0,5,12.8775833,77.624605,2024-01-16 23:04:34.301418+00,
FKID003672,Non-corridor,pot_holes,Low,0,23,1,1,0,11,7,0,6,12.8775979,77.6253623,2024-01-16 23:07:06.349624+00,
FKID005730,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,7,12.91861725,77.58946,2024-01-17 02:41:53.555671+00,
FKID005707,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,8,12.91861725,77.58946,2024-01-17 02:40:15.690948+00,
FKID005704,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,9,12.91861725,77.58946,2024-01-17 02:41:13.149128+00,
FKID005691,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,10,12.91861725,77.58946,2024-01-17 02:40:56.066864+00,
FKID005692,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,11,12.91861725,77.58946,2024-01-17 02:40:26.207015+00,
FKID005717,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,12,12.91861725,77.58946,2024-01-17 02:41:16.129695+00,
FKID005693,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,13,12.91861725,77.58946,2024-01-17 02:40:43.186207+00,
FKID005694,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,14,12.91861725,77.58946,2024-01-17 02:40:57.092154+00,
FKID005695,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,15,12.91861725,77.58946,2024-01-17 02:40:46.128391+00,
FKID004226,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,16,12.91861725,77.58946,2024-01-17 02:38:03.292481+00,
FKID005696,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,17,12.91861725,77.58946,2024-01-17 02:40:58.243806+00,
FKID005716,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,18,12.91861725,77.58946,2024-01-17 02:41:31.723619+00,
FKID005715,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,19,12.91861725,77.58946,2024-01-17 02:41:57.615487+00,
FKID005714,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,20,12.91861725,77.58946,2024-01-17 02:41:45.892401+00,
FKID005690,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,21,12.91861725,77.58946,2024-01-17 02:40:39.01089+00,
FKID005697,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,22,12.91861725,77.58946,2024-01-17 02:40:47.264987+00,
FKID005712,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,23,12.91861725,77.58946,2024-01-17 02:41:29.882047+00,
FKID005698,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,24,12.91861725,77.58946,2024-01-17 02:40:58.896509+00,
FKID005711,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,25,12.91861725,77.58946,2024-01-17 02:40:12.976384+00,
FKID005699,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,26,12.91861725,77.58946,2024-01-17 02:41:02.352722+00,
FKID005700,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,27,12.91861725,77.58946,2024-01-17 02:41:06.070479+00,
FKID005709,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,28,12.91861725,77.58946,2024-01-17 02:40:33.116086+00,
FKID005701,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,29,12.91861725,77.58946,2024-01-17 02:41:07.042041+00,
FKID005708,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,30,12.91861725,77.58946,2024-01-17 02:40:27.548422+00,
FKID005702,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,31,12.91861725,77.58946,2024-01-17 02:41:07.749337+00,
FKID005703,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,32,12.91861725,77.58946,2024-01-17 02:41:08.876888+00,
FKID005729,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,33,12.91861725,77.58946,2024-01-17 02:41:59.305511+00,
FKID005713,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,34,12.91861725,77.58946,2024-01-17 02:41:30.883447+00,
FKID005689,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,35,12.91861725,77.58946,2024-01-17 02:40:23.200276+00,
FKID005718,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,36,12.91861725,77.58946,2024-01-17 02:41:25.081169+00,
FKID005687,Non-corridor,accident,Low,0,23,1,1,0,11,2,0,37,12.91861725,77.58946,2024-01-17 02:40:38.229111+00,
